48.34

28.52

48.12

38.18

37.13

29.50

26.85

47.07

51.35

51.51

51.29

40.42

25.23

40.90

51.34

51.53

51.46

51.53

51.27

48.59

36.59

47.71

32.30

47.64

35.85

47.20

49.74

31.54

43.14

50.49

40.12

44.86

51.45

48.11

36.38

36.15

43.68

26.95

48.36

32.27

45.36

51.41

49.90

46.27

33.66

26.32

43.45

51.35

50.57

47.02

46.82

24.01

46.55

34.44

33.93

26.79

25.07

46.23

50.47

50.69

50.37

37.82

21.42

39.34

50.52

50.72

50.60

50.72

50.33

46.72

32.43

46.62

32.06

46.77

31.83

45.45

48.56

29.95

41.61

49.29

36.84

42.57

50.60

46.48

32.22

31.84

41.10

22.60

46.91

28.12

43.35

50.56

48.36

43.89

31.03

24.25

41.93

50.48

49.46

44.83

45.27

19.68

44.98

30.54

30.93

24.87

23.94

45.55

49.56

49.89

49.40

35.39

18.37

38.25

49.74

49.93

49.72

49.93

49.35

44.56

28.03

45.58

32.48

45.99

27.67

43.64

47.31

28.81

40.14

47.98

33.41

40.17

49.74

44.77

27.83

27.26

38.38

18.69

45.51

24.12

41.38

49.72

46.62

41.27

28.51

23.04

40.60

49.61

48.31

42.45

43.75

15.85

43.50

26.72

28.49

23.96

23.33

45.03

48.65

49.15

48.44

33.38

16.43

37.75

49.06

49.20

48.86

49.20

48.37

42.13

23.59

44.58

33.43

45.31

23.61

41.88

45.99

27.98

38.67

46.61

30.01

37.78

48.93

43.03

23.42

22.59

35.67

15.58

44.34

20.66

39.63

48.94

44.67

38.47

26.05

22.66

39.45

48.77

47.15

39.95

42.33

12.77

42.19

23.17

26.93

24.10

23.03

44.61

47.76

48.51

47.52

32.03

15.82

37.83

48.51

48.60

48.04

48.58

47.41

39.47

19.40

43.69

34.75

44.74

19.94

40.34

44.60

27.25

37.10

45.20

26.91

35.59

48.21

41.39

19.30

18.09

33.15

13.62

43.55

18.16

38.31

48.29

42.55

35.53

23.55

22.91

38.44

47.98

46.02

37.41

41.03

10.60

41.07

20.04

26.44

25.16

22.75

44.26

46.89

48.02

46.64

31.50

16.55

38.41

48.13

48.14

47.25

48.12

46.50

36.66

15.83

42.97

36.28

44.31

16.99

39.17

43.14

26.41

35.34

43.82

24.43

33.84

47.63
