52.33

51.24

50.35

44.09

34.47

50.57

51.65

51.39

50.67

49.81

36.10

50.55

50.43

51.77

52.62

52.56

51.65

50.67

50.09

49.63

44.41

49.95

50.22

50.26

50.20

50.14

49.94

49.66

49.01

50.91

51.54

51.50

51.50

51.58

51.33

51.67

52.11

51.67

50.72

49.75

50.94

49.53

43.57

49.58

48.67

51.04

48.95

40.22

49.34

50.31

50.79

49.64

48.65

39.79

29.11

48.75

50.01

49.82

49.08

48.29

33.96

49.05

48.57

50.26

51.13

51.07

50.14

49.14

48.51

47.90

39.85

48.31

48.66

48.73

48.68

48.62

48.42

48.09

46.80

49.38

50.01

49.98

49.99

50.08

49.73

50.14

50.61

50.17

49.18

47.64

49.28

47.29

39.11

47.25

45.73

49.28

46.83

35.71

47.68

48.50

49.18

47.95

46.86

35.05

24.70

46.93

48.32

48.21

47.43

46.83

33.13

47.55

46.45

48.66

49.55

49.48

48.55

47.52

46.84

46.01

34.29

46.55

46.99

47.11

47.08

47.01

46.80

46.37

44.04

47.74

48.39

48.38

48.40

48.50

47.99

48.52

49.03

48.58

47.53

45.10

47.52

44.92

34.46

44.60

42.27

47.42

44.69

31.45

45.93

46.46

47.69

46.41

45.25

30.51

22.12

45.37

46.82

46.77

45.89

45.61

33.60

46.23

44.10

47.17

48.08

48.02

47.08

46.03

45.28

44.20

28.24

44.89

45.44

45.61

45.60

45.52

45.28

44.70

40.75

46.19

46.88

46.90

46.94

47.05

46.29

47.00

47.57

47.10

45.97

42.15

45.87

42.77

30.35

41.91

38.57

45.71

42.84

28.25

44.28

44.28

46.55

45.24

44.05

27.02

21.84

44.29

45.74

45.71

44.61

44.80

35.10

45.24

41.55

45.97

46.93

46.87

45.95

44.87

44.06

42.68

22.58

43.58

44.22

44.44

44.45

44.35

44.07

43.26

36.99

44.93

45.68

45.74

45.81

45.93

44.79

45.78

46.44

45.92

44.67

38.78

44.57

41.19

27.60

39.53

35.12

44.39

41.59

26.76

42.93

42.03

45.87

44.57

43.39

25.27

23.74

43.81

45.18

45.14

43.62

44.43

37.17

44.67

38.68

45.15

46.20

46.17

45.26

44.18

43.32

41.64

18.36

42.77

43.49

43.73

43.75

43.63

43.31

42.18

32.89

44.10

44.93

45.03

45.13

45.25

43.52

44.94

45.73

45.17

43.76

34.95

43.73

40.41

26.73

37.82

32.45

43.63

41.10

27.17

41.95

39.68

45.64

44.36

43.25

25.54

27.17

43.86

45.10

44.99

42.76

44.41

39.33

44.43

35.27

44.65

45.85

45.87

44.99

43.92

43.03

41.04

16.44

42.46

43.21

43.45

43.48

43.33

42.96

41.45

28.73

